-14813.6   -10034.0
                                      
-13494.5    -7677.8
                                      
-11590.2    -4274.2
                                      
 -9978.4    -1394.3
                                      
 -8075.4     2009.0
                                      
 -6317.4     5150.7
                                      
-13995.7    -9803.3
                                      
-12972.0    -7970.7
                                      
-11506.3    -5352.6
                                      
-10187.1    -2996.4
                                      
 -8868.8     -640.2
                                      
 -7404.2     1977.9
                                      
 -6379.9     3810.4
                                      
-13473.0   -10096.3
                                      
-12447.5    -8263.6
                                      
-11568.0    -6692.9
                                      
-10396.0    -4598.4
                                      
 -9372.0    -2765.8
                                      
 -8346.5     -933.2
                                      
 -6587.7     2208.5
                                      
-13096.0   -10651.1
                                      
-12363.7    -9342.0
                                      
-10311.9    -5676.8
                                      
 -7675.0     -964.3
                                      
 -6650.3      868.3
                                      
 -5331.9     3224.5
                                      
 -4745.5     4271.8
                                      
-12425.6   -10682.3
                                      
-10520.9    -7278.8
                                      
 -8910.8    -4399.0
                                      
 -8030.6    -2828.2
                                      
 -6420.5       51.6
                                      
 -5101.9     2407.9
                                      
 -4221.5     3978.8
                                      
-12194.2   -11498.8
                                      
-11462.0   -10189.8
                                      
-10143.8    -7833.5
                                      
 -8386.3    -4691.9
                                      
 -7068.2    -2335.7
                                      
 -5603.8      282.3
                                      
 -4285.6     2638.5
                                      
-10793.6   -10221.1
                                      
 -9621.1    -8126.7
                                      
 -8009.2    -5246.8
                                      
 -6691.1    -2890.5
                                      
 -6104.0    -1843.2
                                      
 -5371.9     -534.3
                                      
 -4200.7     1560.2
                                      
-10855.2   -11561.2
                                      
 -9975.7    -9990.4
                                      
 -7924.8    -6325.1
                                      
 -5434.4    -1874.4
                                      
 -4262.9      219.9
                                      
 -3237.2     2052.6
                                      
 -2651.0     3099.9
                                      
-10478.0   -12116.0
                                      
 -9305.3   -10021.5
                                      
 -7402.1    -6618.1
                                      
 -5936.7    -4000.1
                                      
 -5057.1    -2429.2
                                      
 -3885.6     -334.8
                                      
 -2859.9     1497.7
                                      
 -9955.0   -12409.0
                                      
 -8635.0   -10052.7
                                      
 -6144.7    -5602.0
                                      
 -4387.4    -2460.4
                                      
 -2921.9      157.6
                                      
 -1604.4     2513.8
                                      
 -9284.5   -12440.1
                                      
 -8112.1   -10345.7
                                      
 -6940.3    -8251.3
                                      
 -5914.6    -6418.7
                                      
 -4742.2    -4324.2
                                      
 -4010.1    -3015.2
                                      
 -2546.5     -397.2
                                      
 -1080.1     2220.8
                                      
 -8761.4   -12733.2
                                      
 -7003.2    -9591.5
                                      
 -5830.0    -7497.0
                                      
 -4951.9    -5926.3
                                      
 -4072.3    -4355.4
                                      
 -2608.5    -1737.4
                                      
  -849.7     1404.2
                                      
 -7797.7   -12240.7
                                      
 -6185.5    -9360.9
                                      
 -5307.1    -7790.1
                                      
 -3989.3    -5433.8
                                      
 -2962.8    -3601.1
                                      
 -1497.6     -983.1
                                      
 -7567.7   -13057.3
                                      
 -5662.5    -9653.8
                                      
 -3904.4    -6512.2
                                      
 -2879.7    -4679.6
                                      
  -680.9     -752.5
                                      
 -7042.7   -13350.3
                                      
 -6018.1   -11517.6
                                      
 -5284.9   -10208.6
                                      
 -4114.0    -8114.2
                                      
 -2941.8    -6019.7
                                      
 -1770.2    -3925.3
                                      
   135.7     -521.9
                                      
 -6080.9   -12857.8
                                      
 -5347.6   -11548.8
                                      
 -4176.4    -9454.4
                                      
 -2711.4    -6836.4
                                      
 -1832.1    -5265.5
                                      
  -806.1    -3432.9
                                      
   511.4    -1076.7
                                      
 -5703.2   -13412.7
                                      
 -3946.0   -10271.0
                                      
 -3066.1    -8700.1
                                      
 -2333.7    -7391.0
                                      
  -869.8    -4773.1
                                      
    10.8    -3202.2
                                      
  1475.0     -584.3
                                      
 -4887.0   -13182.1
                                      
 -2982.9    -9778.5
                                      
 -1516.3    -7160.4
                                      
  -492.1    -5327.9
                                      
   533.6    -3495.2
                                      
  1558.8    -1662.6
                                      
  2585.4      170.1
                                      
 -4656.7   -13998.6
                                      
 -2897.8   -10856.9
                                      
 -2165.3    -9547.8
                                      
 -1140.5    -7715.2
                                      
   325.1    -5097.2
                                      
  1642.6    -2741.0
                                      
  2961.2     -384.8
                                      
 -4717.4   -15338.7
                                      
 -3985.9   -14029.8
                                      
 -2520.0   -11411.7
                                      
 -1055.1    -8793.6
                                      
   -30.7    -6961.1
                                      
