  5555.5     3318.1
                                      
  4221.2      970.6
                                      
  1700.4    -3463.6
                                      
   515.6    -5550.2
                                      
  -374.4    -7115.2
                                      
 -1855.8    -9723.6
                                      
  5329.8     4136.2
                                      
  3995.4     1788.7
                                      
  3402.2      745.4
                                      
  1180.0    -3167.0
                                      
   142.4    -4993.0
                                      
  -747.6    -6558.0
                                      
 -1635.4    -8122.9
                                      
 -2673.5    -9948.7
                                      
  4659.7     4171.8
                                      
  3769.5     2606.8
                                      
  2881.6     1041.8
                                      
  1103.0    -2088.1
                                      
   214.4    -3653.2
                                      
 -1712.8    -7044.0
                                      
 -2455.3    -8348.2
                                      
  4433.8     4989.9
                                      
  3101.4     2642.3
                                      
  2359.0     1338.2
                                      
  1766.1      294.9
                                      
  1173.3     -748.4
                                      
  -160.9    -3096.0
                                      
 -2530.8    -7269.2
                                      
 -3273.2    -8573.5
                                      
 -3864.6    -9616.7
                                      
  3913.0     5286.2
                                      
  2728.1     3199.7
                                      
  1541.9     1113.0
                                      
   652.7     -452.1
                                      
  -236.1    -2017.0
                                      
  -977.5    -3321.2
                                      
 -1718.6    -4625.3
                                      
 -2312.4    -5668.7
                                      
 -3201.9    -7233.7
                                      
 -4091.0    -8798.6
                                      
  3242.8     5321.9
                                      
  2205.4     3496.1
                                      
  1612.2     2452.7
                                      
   130.1     -155.6
                                      
 -1350.9    -2763.9
                                      
 -2092.0    -4068.1
                                      
 -2832.8    -5372.3
                                      
 -4315.6    -7980.6
                                      
 -4908.9    -9023.9
                                      
  2721.9     5618.3
                                      
  1831.9     4053.4
                                      
  1091.5     2749.1
                                      
    53.0      923.3
                                      
 -1873.4    -2467.5
                                      
 -4095.7    -6379.9
                                      
 -5577.9    -8988.4
                                      
  2348.4     6175.5
                                      
  1311.0     4349.8
                                      
   -24.1     2002.2
                                      
 -2543.0    -2431.9
                                      
 -4173.4    -5301.1
                                      
 -5507.1    -7648.5
                                      
  1528.8     5950.3
                                      
   788.2     4646.2
                                      
  -544.9     2298.6
                                      
 -4251.2    -4222.1
                                      
   860.4     5985.9
                                      
  -325.8     3899.2
                                      
 -1660.4     1551.7
                                      
 -2549.0      -13.3
                                      
 -3290.2    -1317.5
                                      
 -4031.1    -2621.6
                                      
 -5514.1    -5229.9
                                      
 -7291.6    -8359.9
                                      
 -1735.8     2630.8
                                      
 -3367.8     -238.5
                                      
 -5441.2    -3890.1
                                      
 -7367.8    -7281.0
                                      
   260.3     7361.3
                                      
  -924.0     5274.5
                                      
 -2258.7     2927.0
                                      
 -3739.6      318.8
                                      
 -5223.3    -2289.7
                                      
 -7741.5    -6723.7
                                      
 -1594.2     5310.1
                                      
 -2336.2     4006.0
                                      
 -3075.9     2701.9
                                      
 -4411.4      354.3
                                      
 -5595.2    -1732.3
                                      
 -6484.5    -3297.3
                                      
 -7819.8    -5644.9
                                      
 -8708.2    -7209.8
                                      
 -1375.1     6910.8
                                      
 -2411.7     5085.0
                                      
 -3302.6     3520.0
                                      
 -4487.2     1433.3
                                      
 -5524.2     -392.6
                                      
 -6413.7    -1957.6
                                      
 -7747.3    -4305.1
                                      
 -8784.6    -6130.8
                                      
 -9379.3    -7174.3
                                      
 -1749.0     7468.0
                                      
 -3082.0     5120.6
                                      
 -3970.8     3555.5
                                      
 -5157.2     1468.9
                                      
 -6342.9     -617.9
                                      
 -7528.0    -2704.5
                                      
 -8714.3    -4791.1
                                      
 -9751.3    -6617.0
                                      
 -1826.4     8546.9
                                      
 -3010.4     6460.2
                                      
 -3901.3     4895.3
                                      
 -5531.1     2026.0
                                      
 -7901.9    -2147.2
                                      
 -9236.9    -4494.8
                                      
-10422.5    -6581.4
                                      
 -2347.8     8843.4
                                      
 -3533.6     6756.7
                                      
 -5607.1     3105.1
                                      
 -7978.2    -1068.3
                                      
 -9462.2    -3676.7
                                      
-10647.9    -5763.4
                                      
 -4202.0     6792.3
                                      
 -7018.1     1836.5
                                      
 -8205.4     -250.3
                                      
 -9390.0    -2336.9
                                      
-11020.0    -5206.0
                                      
 -3983.4     8392.9
                                      
 -5614.0     5523.7
                                      
 -7541.2     2132.9
                                      
 -8281.8      828.7
                                      
 -9910.9    -2040.4
                                      
-11096.8    -4127.1
                                      
 -4504.8     8689.3
                                      
 -5542.9     6863.4
                                      
 -6580.4     5037.6
                                      
 -7766.4     2951.0
                                      
 -8654.0     1385.9
                                      
 -9691.9     -439.9
                                      
-10433.8    -1744.0
                                      
